tag,ts,host,cudart,mode,precision,gpus,S,iters,warmup,agg_tflops,per_gpu_tflops,agg_gbps,pct_peak_bw,wall_ms,sm_mhz_avg,sm_mhz_max,mem_mhz_avg,power_w_avg,power_w_max,temp_c_max,throttle,util_pct_avg,mem_gb_per_gpu,validated,max_rel_err,h2d_ms,d2h_ms,compute_ms,symbolic_ms,e2e_ms,density_a,nnz_a,density_b,nnz_b,nnz_c,flops_theoretical,status
replicas,1788874630,Tesla_P100-PCIE-12GB,11050,replicas,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.805,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1788874631,Tesla_P100-PCIE-12GB,11050,replicas,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.208,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1788874632,Tesla_P100-PCIE-12GB,11050,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.065,0,0,0,0,0,0,0,0.010,2686976,0.010,2686976,0,0,oom-skip
replicas,1788874632,Tesla_P100-PCIE-12GB,11050,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.097,0,0,0,0,0,0,0,0.010,2686976,0.010,2686976,0,0,oom-skip
replicas,1788874632,Tesla_P100-PCIE-12GB,11050,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.322,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1788874632,Tesla_P100-PCIE-12GB,11050,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.483,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1788874633,Tesla_P100-PCIE-12GB,11050,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.644,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1788874634,Tesla_P100-PCIE-12GB,11050,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.966,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1788874637,Tesla_P100-PCIE-12GB,11050,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.611,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1788874637,Tesla_P100-PCIE-12GB,11050,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,2.416,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1788874643,Tesla_P100-PCIE-12GB,11050,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,3.221,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1788874644,Tesla_P100-PCIE-12GB,11050,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,4.832,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
