tag,ts,host,cudart,mode,precision,gpus,M,N,K,iters,warmup,agg_tflops,per_gpu_tflops,pct_peak,wall_ms,sm_mhz_avg,sm_mhz_max,mem_mhz_avg,power_w_avg,power_w_max,temp_c_max,throttle,util_pct_avg,mem_gb_per_gpu,fp64_tensor,validated,max_rel_err,h2d_ms,d2h_ms,compute_ms,e2e_ms,h2d_gbps,d2h_gbps,eff_tflops,transfer_pct,engine,density,nnz,status
replicas,1788843253,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,16384,16384,16384,15,3,53.85,13.46,69.04,9800.982,1348,1447,877,295.2,313.2,77,sw_pwr,99.7,3.221,0,0,-1,934.023,376.891,646.250,1957.163,2.3,2.8,17.977,67.0,dense,1,268435456,ok
replicas,1788843266,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,16384,16384,16384,15,3,4.39,4.39,45.30,30024.213,1430,1455,877,295.7,305.7,76,sw_pwr,100.0,6.442,0,0,-1,534.060,321.119,2001.614,2856.793,8.0,6.7,3.079,29.9,dense,1,268435456,ok
replicas,1788843304,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,16384,16384,16384,15,3,8.75,4.38,45.12,30146.953,1454,1500,877,295.3,308.2,70,sw_pwr,99.9,6.442,0,0,-1,989.775,455.999,2009.797,3455.571,4.3,4.7,5.091,41.8,dense,1,268435456,ok
replicas,1788843342,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,16384,16384,16384,15,3,13.16,4.39,45.23,30072.510,1463,1515,877,295.9,305.2,69,sw_pwr,100.0,6.442,0,0,-1,1420.214,1002.285,2001.901,4424.401,3.0,2.1,5.964,54.8,dense,1,268435456,ok
replicas,1788843381,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,16384,16384,16384,15,3,17.48,4.37,45.06,30189.457,1463,1522,877,296.1,315.3,69,sw_pwr,100.0,6.442,0,0,-1,1884.304,678.369,2007.046,4569.719,2.3,3.2,7.699,56.1,dense,1,268435456,ok
replicas,1788843420,Tesla_V100-SXM2-16GB,12000,replicas,bf16,1,16384,16384,16384,15,3,10.40,10.40,3.33,12686.784,1372,1372,877,298.0,298.7,69,sw_pwr,100.0,2.147,0,0,-1,132.985,160.513,845.786,1139.284,8.1,6.7,7.721,25.8,dense,1,268435456,ok
replicas,1788843436,Tesla_V100-SXM2-16GB,12000,replicas,bf16,2,16384,16384,16384,15,3,20.65,10.32,3.31,12780.093,1374,1387,877,296.5,302.4,69,sw_pwr,99.9,2.147,0,0,-1,251.607,228.010,852.006,1331.624,4.3,4.7,13.211,36.0,dense,1,268435456,ok
replicas,1788843452,Tesla_V100-SXM2-16GB,12000,replicas,bf16,3,16384,16384,16384,15,3,30.83,10.28,3.29,12840.018,1381,1402,877,297.0,302.5,69,sw_pwr,99.9,2.147,0,0,-1,380.652,270.211,856.001,1506.864,2.8,4.0,17.512,43.2,dense,1,268435456,ok
replicas,1788843468,Tesla_V100-SXM2-16GB,12000,replicas,bf16,4,16384,16384,16384,15,3,41.39,10.35,3.32,12750.081,1381,1417,877,296.9,303.0,69,sw_pwr,99.9,2.147,0,0,-1,472.203,355.574,847.826,1675.603,2.3,3.0,20.998,49.4,dense,1,268435456,ok
replicas,1788843503,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,32768,32768,32768,15,3,14.32,14.32,73.42,73726.016,1410,1440,877,298.6,302.1,77,sw_pwr,100.0,12.885,0,0,-1,1039.820,642.209,4915.068,6597.097,8.3,6.7,10.667,25.5,dense,1,1073741824,ok
replicas,1788843593,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,32768,32768,32768,15,3,28.73,14.37,73.67,73473.828,1421,1515,877,297.9,328.5,72,sw_pwr,99.9,12.885,0,0,-1,2247.216,740.588,4898.255,7886.059,3.8,5.8,17.846,37.9,dense,1,1073741824,ok
replicas,1788843684,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,32768,32768,32768,15,3,43.02,14.34,73.54,73601.797,1422,1522,877,297.5,336.5,73,sw_pwr,99.9,12.885,0,0,-1,2985.627,1083.581,4879.884,8949.092,2.9,4.0,23.590,45.5,dense,1,1073741824,ok
replicas,1788843777,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,32768,32768,32768,15,3,57.36,14.34,73.54,73601.297,1422,1477,877,297.2,315.1,73,sw_pwr,99.9,12.885,0,0,-1,4226.821,1790.582,4884.021,10901.424,2.0,2.4,25.820,55.2,dense,1,1073741824,ok
replicas,1788843871,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,32768,32768,32768,15,3,0,0,0,0,0,0,0,0,0,0,none,0,25.770,0,0,-1,0,0,0,0,0,0,0,0,dense,1,1073741824,oom-skip
replicas,1788843871,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,32768,32768,32768,15,3,0,0,0,0,0,0,0,0,0,0,none,0,25.770,0,0,-1,0,0,0,0,0,0,0,0,dense,1,1073741824,oom-skip
replicas,1788843871,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,32768,32768,32768,15,3,0,0,0,0,0,0,0,0,0,0,none,0,25.770,0,0,-1,0,0,0,0,0,0,0,0,dense,1,1073741824,oom-skip
replicas,1788843871,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,32768,32768,32768,15,3,0,0,0,0,0,0,0,0,0,0,none,0,25.770,0,0,-1,0,0,0,0,0,0,0,0,dense,1,1073741824,oom-skip
replicas,1788843871,Tesla_V100-SXM2-16GB,12000,replicas,bf16,1,32768,32768,32768,15,3,10.31,10.31,3.31,102361.430,1371,1395,877,297.6,304.0,71,sw_pwr,100.0,8.590,0,0,-1,513.307,618.579,6824.095,7955.981,8.4,6.9,8.845,14.2,dense,1,1073741824,ok
replicas,1788843996,Tesla_V100-SXM2-16GB,12000,replicas,bf16,2,32768,32768,32768,15,3,20.54,10.27,3.29,102764.742,1364,1402,877,296.6,306.8,73,sw_pwr,99.9,8.590,0,0,-1,913.915,654.845,6850.983,8419.743,4.7,6.6,16.715,18.6,dense,1,1073741824,ok
replicas,1788844122,Tesla_V100-SXM2-16GB,12000,replicas,bf16,3,32768,32768,32768,15,3,30.62,10.21,3.27,103417.055,1366,1492,877,296.8,330.1,74,sw_pwr,100.0,8.590,0,0,-1,1380.091,1534.422,6852.495,9767.008,3.1,2.8,21.614,29.8,dense,1,1073741824,ok
replicas,1788844249,Tesla_V100-SXM2-16GB,12000,replicas,bf16,4,32768,32768,32768,15,3,40.76,10.19,3.27,103579.930,1360,1387,877,297.6,307.2,74,sw_pwr,99.9,8.590,0,0,-1,1881.345,890.034,6818.853,9590.233,2.3,4.8,29.350,28.9,dense,1,1073741824,ok
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,51.540,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,51.540,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,51.540,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,51.540,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,103.079,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,103.079,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,103.079,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,103.079,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,bf16,1,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,34.360,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,bf16,2,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,34.360,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,bf16,3,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,34.360,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
replicas,1788844439,Tesla_V100-SXM2-16GB,12000,replicas,bf16,4,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,34.360,0,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
fp64_dmma,1788844453,Tesla_V100-SXM2-16GB,12000,split,fp64t,1,512,512,512,15,3,3.70,3.70,18.95,1.090,1477,1477,877,79.4,79.4,49,none,1.0,0.006,1,0,-1,0.542,0.446,0.073,1.060,7.7,4.7,0.253,93.1,dense,1,262144,ok
fp64_dmma,1788844453,Tesla_V100-SXM2-16GB,12000,split,fp64t,2,512,512,512,15,3,6.49,3.24,16.64,0.621,1394,1477,877,68.0,75.1,49,none,1.5,0.004,1,0,-1,0.411,0.148,0.040,0.600,7.7,7.1,0.448,93.3,dense,1,262144,ok
fp64_dmma,1788844453,Tesla_V100-SXM2-16GB,12000,split,fp64t,3,512,512,512,15,3,4.96,1.65,8.48,0.812,1367,1477,877,63.1,71.2,49,none,0.0,0.003,1,0,-1,0.507,0.121,0.048,0.676,5.5,5.8,0.397,92.9,dense,1,262144,ok
fp64_dmma,1788844453,Tesla_V100-SXM2-16GB,12000,split,fp64t,4,512,512,512,15,3,6.44,1.61,8.25,0.626,1353,1477,877,61.2,70.2,49,none,1.0,0.003,1,0,-1,0.421,0.132,0.042,0.595,6.2,4.0,0.451,93.0,dense,1,262144,ok
fp64_dmma,1788844454,Tesla_V100-SXM2-16GB,12000,split,fp64t,1,1024,1024,1024,15,3,5.72,5.72,29.35,5.629,1477,1477,877,95.0,95.0,49,none,1.0,0.025,1,0,-1,2.141,1.678,0.375,4.194,7.8,5.0,0.512,91.1,dense,1,1048576,ok
fp64_dmma,1788844454,Tesla_V100-SXM2-16GB,12000,split,fp64t,2,1024,1024,1024,15,3,10.06,5.03,25.80,3.201,1394,1477,877,93.7,123.1,49,none,1.0,0.017,1,0,-1,1.473,0.726,0.189,2.389,8.5,5.8,0.899,92.1,dense,1,1048576,ok
fp64_dmma,1788844454,Tesla_V100-SXM2-16GB,12000,split,fp64t,3,1024,1024,1024,15,3,13.57,4.52,23.20,2.374,1367,1477,877,92.0,118.3,49,none,0.7,0.014,1,0,-1,1.508,1.241,0.158,2.906,7.4,2.3,0.739,94.6,dense,1,1048576,ok
fp64_dmma,1788844454,Tesla_V100-SXM2-16GB,12000,split,fp64t,4,1024,1024,1024,15,3,18.04,4.51,23.12,1.786,1353,1477,877,81.1,97.9,49,none,1.0,0.013,1,0,-1,2.176,1.157,0.119,3.453,4.8,1.8,0.622,96.6,dense,1,1048576,ok
fp64_dmma,1788844454,Tesla_V100-SXM2-16GB,12000,split,fp64t,1,2048,2048,2048,15,3,6.68,6.68,34.28,38.550,1477,1477,877,193.6,243.2,50,none,17.0,0.101,1,0,-1,8.249,5.545,2.570,16.364,8.1,6.1,1.050,84.3,dense,1,4194304,ok
fp64_dmma,1788844454,Tesla_V100-SXM2-16GB,12000,split,fp64t,2,2048,2048,2048,15,3,12.39,6.20,31.78,20.791,1385,1477,877,148.4,154.4,49,none,13.7,0.067,1,0,-1,10.435,2.747,1.386,14.569,4.8,6.1,1.179,90.5,dense,1,4194304,ok
fp64_dmma,1788844454,Tesla_V100-SXM2-16GB,12000,split,fp64t,3,2048,2048,2048,15,3,15.97,5.32,27.30,16.134,1366,1530,877,125.8,142.4,50,none,22.6,0.056,1,0,-1,13.286,3.641,1.076,18.003,3.4,3.1,0.954,94.0,dense,1,4194304,ok
fp64_dmma,1788844454,Tesla_V100-SXM2-16GB,12000,split,fp64t,4,2048,2048,2048,15,3,23.83,5.96,30.56,10.812,1366,1530,877,135.1,193.9,50,none,20.0,0.050,1,0,-1,15.952,4.604,0.721,21.276,2.6,1.8,0.807,96.6,dense,1,4194304,ok
fp64_dmma,1788844454,Tesla_V100-SXM2-16GB,12000,split,fp64t,1,4096,4096,4096,15,3,7.69,7.69,39.43,268.143,1530,1530,877,292.1,295.3,53,none,66.5,0.403,1,0,-1,33.958,21.764,17.876,73.598,7.9,6.2,1.867,75.7,dense,1,16777216,ok
fp64_dmma,1788844455,Tesla_V100-SXM2-16GB,12000,split,fp64t,2,4096,4096,4096,15,3,15.22,7.61,39.03,135.432,1530,1530,877,290.0,301.2,54,none,56.5,0.268,1,0,-1,45.762,21.587,9.029,76.378,4.4,3.1,1.799,88.2,dense,1,16777216,ok
fp64_dmma,1788844455,Tesla_V100-SXM2-16GB,12000,split,fp64t,3,4096,4096,4096,15,3,21.86,7.29,37.37,94.302,1528,1530,877,283.5,301.8,54,none,71.1,0.224,1,0,-1,62.618,21.356,6.252,90.226,2.9,2.1,1.523,93.1,dense,1,16777216,ok
fp64_dmma,1788844455,Tesla_V100-SXM2-16GB,12000,split,fp64t,4,4096,4096,4096,15,3,24.68,6.17,31.65,83.521,1478,1530,877,234.6,280.6,53,none,62.2,0.201,1,0,-1,82.080,17.840,4.863,104.783,2.0,1.9,1.312,95.4,dense,1,16777216,ok
fp64_dmma,1788844457,Tesla_V100-SXM2-16GB,12000,split,fp64t,1,8192,8192,8192,15,3,7.49,7.49,38.42,2201.633,1490,1507,877,292.9,304.8,58,sw_pwr,100.0,1.611,1,0,-1,129.794,80.395,146.776,356.965,8.3,6.7,3.080,58.9,dense,1,67108864,ok
fp64_dmma,1788844460,Tesla_V100-SXM2-16GB,12000,split,fp64t,2,8192,8192,8192,15,3,14.92,7.46,38.25,1105.694,1488,1500,877,289.7,303.9,59,sw_pwr,99.8,1.074,1,0,-1,186.964,82.354,73.341,342.659,4.3,3.3,3.209,78.6,dense,1,67108864,ok
fp64_dmma,1788844462,Tesla_V100-SXM2-16GB,12000,split,fp64t,3,8192,8192,8192,15,3,21.71,7.24,37.11,759.614,1503,1522,877,286.8,308.5,59,sw_pwr,99.9,0.895,1,0,-1,245.468,59.092,50.320,354.880,2.9,3.0,3.098,85.8,dense,1,67108864,ok
fp64_dmma,1788844463,Tesla_V100-SXM2-16GB,12000,split,fp64t,4,8192,8192,8192,15,3,30.04,7.51,38.51,549.110,1505,1522,877,293.2,306.4,59,sw_pwr,99.8,0.805,1,0,-1,303.450,75.308,36.362,415.119,2.2,1.8,2.649,91.2,dense,1,67108864,ok
fp64_dmma,1788844469,Tesla_V100-SXM2-16GB,12000,split,fp64t,1,16384,16384,16384,15,3,7.47,7.47,38.32,17655.988,1463,1477,877,297.4,301.6,71,sw_pwr,100.0,6.442,1,0,-1,497.046,321.144,1177.066,1995.257,8.6,6.7,4.409,41.0,dense,1,268435456,ok
fp64_dmma,1788844491,Tesla_V100-SXM2-16GB,12000,split,fp64t,2,16384,16384,16384,15,3,14.71,7.36,37.72,8968.771,1457,1515,877,295.8,309.2,75,sw_pwr,99.9,4.295,1,0,-1,595.340,167.023,597.918,1360.282,5.4,6.4,6.466,56.0,dense,1,268435456,ok
fp64_dmma,1788844503,Tesla_V100-SXM2-16GB,12000,split,fp64t,3,16384,16384,16384,15,3,22.39,7.46,38.28,5892.170,1496,1522,877,295.4,305.7,77,sw_pwr,99.8,3.579,1,0,-1,755.804,142.030,392.811,1290.645,3.8,5.0,6.815,69.6,dense,1,268435456,ok
fp64_dmma,1788844512,Tesla_V100-SXM2-16GB,12000,split,fp64t,4,16384,16384,16384,15,3,28.99,7.25,37.17,4551.079,1464,1507,877,294.6,308.9,77,sw_pwr,99.7,3.221,1,0,-1,926.814,184.651,299.223,1410.688,2.9,2.9,6.235,78.8,dense,1,268435456,ok
fp64_dmma,1788844538,Tesla_V100-SXM2-16GB,12000,split,fp64t,1,32768,32768,32768,15,3,0,0,0,0,0,0,0,0,0,0,none,0,25.770,1,0,-1,0,0,0,0,0,0,0,0,dense,1,1073741824,oom-skip
fp64_dmma,1788844538,Tesla_V100-SXM2-16GB,12000,split,fp64t,2,32768,32768,32768,15,3,0,0,0,0,0,0,0,0,0,0,none,0,17.180,1,0,-1,0,0,0,0,0,0,0,0,dense,1,1073741824,oom-skip
fp64_dmma,1788844538,Tesla_V100-SXM2-16GB,12000,split,fp64t,3,32768,32768,32768,15,3,21.87,7.29,37.38,48273.684,1442,1515,877,297.5,314.0,79,sw_pwr,99.9,14.317,1,0,-1,3719.324,510.407,3218.246,7447.976,3.1,5.6,9.448,56.8,dense,1,1073741824,ok
fp64_dmma,1788844602,Tesla_V100-SXM2-16GB,12000,split,fp64t,4,32768,32768,32768,15,3,29.47,7.37,37.78,35819.746,1452,1492,877,297.7,306.9,74,sw_pwr,99.9,12.885,1,0,-1,4706.925,672.921,2382.838,7762.684,2.3,3.2,9.065,69.3,dense,1,1073741824,ok
fp64_dmma,1788844714,Tesla_V100-SXM2-16GB,12000,split,fp64t,1,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,103.079,1,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
fp64_dmma,1788844714,Tesla_V100-SXM2-16GB,12000,split,fp64t,2,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,68.719,1,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
fp64_dmma,1788844714,Tesla_V100-SXM2-16GB,12000,split,fp64t,3,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,57.267,1,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
fp64_dmma,1788844714,Tesla_V100-SXM2-16GB,12000,split,fp64t,4,65536,65536,65536,15,3,0,0,0,0,0,0,0,0,0,0,none,0,51.540,1,0,-1,0,0,0,0,0,0,0,0,dense,1,4294967296,oom-skip
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp32,1,1024,1024,1024,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.013,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,524288,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp32,2,1024,1024,1024,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.008,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,524288,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp32,3,1024,1024,1024,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.007,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,524288,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp32,4,1024,1024,1024,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.006,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,524288,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp64,1,1024,1024,1024,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.025,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,524288,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp64,2,1024,1024,1024,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.017,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,524288,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp64,3,1024,1024,1024,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.014,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,524288,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp64,4,1024,1024,1024,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.013,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,524288,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp32,1,2048,2048,2048,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.050,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,2097152,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp32,2,2048,2048,2048,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.034,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,2097152,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp32,3,2048,2048,2048,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.028,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,2097152,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp32,4,2048,2048,2048,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.025,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,2097152,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp64,1,2048,2048,2048,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.101,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,2097152,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp64,2,2048,2048,2048,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.067,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,2097152,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp64,3,2048,2048,2048,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.056,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,2097152,error
sparse,1788844729,Tesla_V100-SXM2-16GB,12000,split,fp64,4,2048,2048,2048,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.050,0,1,-1,0,0,0,0,0,0,0,0,sparse,0.5,2097152,error
sparse,1788844730,Tesla_V100-SXM2-16GB,12000,split,fp32,1,4096,4096,4096,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.201,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,8388608,error
sparse,1788844730,Tesla_V100-SXM2-16GB,12000,split,fp32,2,4096,4096,4096,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.134,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,8388608,error
sparse,1788844730,Tesla_V100-SXM2-16GB,12000,split,fp32,3,4096,4096,4096,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.112,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,8388608,error
sparse,1788844730,Tesla_V100-SXM2-16GB,12000,split,fp32,4,4096,4096,4096,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.101,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,8388608,error
sparse,1788844730,Tesla_V100-SXM2-16GB,12000,split,fp64,1,4096,4096,4096,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.403,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,8388608,error
sparse,1788844730,Tesla_V100-SXM2-16GB,12000,split,fp64,2,4096,4096,4096,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.268,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,8388608,error
sparse,1788844730,Tesla_V100-SXM2-16GB,12000,split,fp64,3,4096,4096,4096,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.224,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,8388608,error
sparse,1788844730,Tesla_V100-SXM2-16GB,12000,split,fp64,4,4096,4096,4096,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.201,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,8388608,error
sparse,1788844731,Tesla_V100-SXM2-16GB,12000,split,fp32,1,8192,8192,8192,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.805,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,33554432,error
sparse,1788844731,Tesla_V100-SXM2-16GB,12000,split,fp32,2,8192,8192,8192,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.537,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,33554432,error
sparse,1788844731,Tesla_V100-SXM2-16GB,12000,split,fp32,3,8192,8192,8192,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.447,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,33554432,error
sparse,1788844732,Tesla_V100-SXM2-16GB,12000,split,fp32,4,8192,8192,8192,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.403,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,33554432,error
sparse,1788844732,Tesla_V100-SXM2-16GB,12000,split,fp64,1,8192,8192,8192,15,3,0,0,0,0,0,0,0,0,0,0,none,0,1.611,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,33554432,error
sparse,1788844732,Tesla_V100-SXM2-16GB,12000,split,fp64,2,8192,8192,8192,15,3,0,0,0,0,0,0,0,0,0,0,none,0,1.074,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,33554432,error
sparse,1788844732,Tesla_V100-SXM2-16GB,12000,split,fp64,3,8192,8192,8192,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.895,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,33554432,error
sparse,1788844732,Tesla_V100-SXM2-16GB,12000,split,fp64,4,8192,8192,8192,15,3,0,0,0,0,0,0,0,0,0,0,none,0,0.805,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,33554432,error
sparse,1788844737,Tesla_V100-SXM2-16GB,12000,split,fp32,1,16384,16384,16384,15,3,0,0,0,0,0,0,0,0,0,0,none,0,3.221,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,134217728,error
sparse,1788844738,Tesla_V100-SXM2-16GB,12000,split,fp32,2,16384,16384,16384,15,3,0,0,0,0,0,0,0,0,0,0,none,0,2.147,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,134217728,error
sparse,1788844738,Tesla_V100-SXM2-16GB,12000,split,fp32,3,16384,16384,16384,15,3,0,0,0,0,0,0,0,0,0,0,none,0,1.790,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,134217728,error
sparse,1788844738,Tesla_V100-SXM2-16GB,12000,split,fp32,4,16384,16384,16384,15,3,0,0,0,0,0,0,0,0,0,0,none,0,1.611,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,134217728,error
sparse,1788844739,Tesla_V100-SXM2-16GB,12000,split,fp64,1,16384,16384,16384,15,3,0,0,0,0,0,0,0,0,0,0,none,0,6.442,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,134217728,error
sparse,1788844740,Tesla_V100-SXM2-16GB,12000,split,fp64,2,16384,16384,16384,15,3,0,0,0,0,0,0,0,0,0,0,none,0,4.295,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,134217728,error
sparse,1788844740,Tesla_V100-SXM2-16GB,12000,split,fp64,3,16384,16384,16384,15,3,0,0,0,0,0,0,0,0,0,0,none,0,3.579,0,0,-1,0,0,0,0,0,0,0,0,sparse,0.5,134217728,error
