tag,ts,host,cudart,mode,precision,gpus,S,iters,warmup,agg_gbps,per_gpu_gbps,pct_peak_bw,wall_ms,sm_mhz_avg,sm_mhz_max,mem_mhz_avg,power_w_avg,power_w_max,temp_c_max,throttle,util_pct_avg,mem_gb_per_gpu,validated,max_rel_err,h2d_ms,d2h_ms,compute_ms,e2e_ms,transfer_pct,agg_tflops,engine,density,nnz,status
sparse,1788845159,Tesla_V100-SXM2-16GB,12000,split,fp64,2,16384,15,3,1559.48,779.74,50.14,3.098,1530,1530,877,94.4,104.5,45,none,0.5,1.074,0,-1,37.380,0.027,0.207,37.614,99.45,0.2599,sparse,0.1,26836992,ok
sparse,1788845159,Tesla_V100-SXM2-16GB,12000,split,fp64,3,16384,15,3,2283.37,761.12,48.95,2.116,1530,1530,877,95.8,102.1,45,none,9.0,0.716,0,-1,35.351,0.024,0.141,35.516,99.60,0.3806,sparse,0.1,26836992,ok
sparse,1788845159,Tesla_V100-SXM2-16GB,12000,split,fp64,4,16384,15,3,2651.74,662.93,42.63,1.822,1476,1530,877,87.5,97.8,45,none,6.0,0.537,0,-1,35.928,0.021,0.109,36.058,99.70,0.442,sparse,0.1,26836992,ok
sparse,1788845161,Tesla_V100-SXM2-16GB,12000,split,fp32,1,16384,15,3,877.81,877.81,56.45,9.174,1530,1530,877,95.4,95.4,45,none,0.0,1.074,0,-1,70.036,0.024,0.612,70.672,99.13,0.2195,sparse,0.25,67108864,ok
sparse,1788845161,Tesla_V100-SXM2-16GB,12000,split,fp32,2,16384,15,3,1730.32,865.16,55.64,4.654,1530,1530,877,91.3,102.6,45,none,28.5,0.537,0,-1,56.442,0.020,0.310,56.772,99.45,0.4326,sparse,0.25,67108864,ok
sparse,1788845161,Tesla_V100-SXM2-16GB,12000,split,fp32,3,16384,15,3,2570.04,856.68,55.09,3.133,1530,1530,877,98.9,106.9,46,none,35.3,0.358,0,-1,52.405,0.021,0.209,52.634,99.60,0.6425,sparse,0.25,67108864,ok
sparse,1788845161,Tesla_V100-SXM2-16GB,12000,split,fp32,4,16384,15,3,3353.65,838.41,53.92,2.401,1476,1530,877,89.1,103.2,45,none,33.5,0.269,0,-1,46.812,0.020,0.158,46.990,99.66,0.8384,sparse,0.25,67108864,ok
sparse,1788845161,Tesla_V100-SXM2-16GB,12000,split,fp64,1,16384,15,3,876.34,876.34,56.36,13.784,1530,1530,877,130.4,203.0,46,none,33.0,2.148,0,-1,101.380,0.034,0.919,102.332,99.10,0.1461,sparse,0.25,67108864,ok
sparse,1788845162,Tesla_V100-SXM2-16GB,12000,split,fp64,2,16384,15,3,1742.98,871.49,56.04,6.930,1530,1530,877,118.5,142.2,45,none,4.5,1.074,0,-1,94.492,0.023,0.461,94.976,99.51,0.2905,sparse,0.25,67108864,ok
sparse,1788845163,Tesla_V100-SXM2-16GB,12000,split,fp64,3,16384,15,3,2597.77,865.92,55.69,4.650,1530,1530,877,106.8,116.6,45,none,7.3,0.716,0,-1,87.011,0.021,0.310,87.342,99.65,0.433,sparse,0.25,67108864,ok
sparse,1788845163,Tesla_V100-SXM2-16GB,12000,split,fp64,4,16384,15,3,3095.38,773.84,49.76,3.902,1476,1530,877,101.5,117.2,45,none,27.0,0.537,0,-1,88.085,0.023,0.234,88.342,99.73,0.5159,sparse,0.25,67108864,ok
