tag,ts,host,cudart,mode,precision,gpus,S,iters,warmup,agg_tflops,per_gpu_tflops,agg_gbps,pct_peak_bw,wall_ms,sm_mhz_avg,sm_mhz_max,mem_mhz_avg,power_w_avg,power_w_max,temp_c_max,throttle,util_pct_avg,mem_gb_per_gpu,validated,max_rel_err,h2d_ms,d2h_ms,compute_ms,symbolic_ms,e2e_ms,density_a,nnz_a,density_b,nnz_b,nnz_c,flops_theoretical,status
split,1788845566,Tesla_V100-SXM2-16GB,12000,split,fp32,4,4096,10,3,0.022,0.006,84.625,1.361,6.157,1530,1530,877,96.5,106.9,50,none,100.0,0.003,0,-1,2.270,0.000,0.616,0.954,2.886,0.010,167936,0.010,167936,5661303,137438953.472,ok
split,1788845566,Tesla_V100-SXM2-16GB,12000,split,fp64,1,4096,10,3,0.008,0.008,40.063,2.576,17.975,1530,1530,877,144.3,158.7,50,none,100.0,0.006,0,-1,0.705,0.000,1.798,2.055,2.503,0.010,167936,0.010,167936,5661303,137438953.472,ok
split,1788845566,Tesla_V100-SXM2-16GB,12000,split,fp64,2,4096,10,3,0.014,0.007,72.998,2.347,10.144,1530,1530,877,124.0,142.9,51,none,100.0,0.005,0,-1,0.513,0.000,1.014,1.277,1.527,0.010,167936,0.010,167936,5661303,137438953.472,ok
split,1788845566,Tesla_V100-SXM2-16GB,12000,split,fp64,3,4096,10,3,0.017,0.006,93.950,2.014,8.098,1530,1530,877,104.1,121.5,51,none,71.6,0.004,0,-1,0.609,0.000,0.806,0.960,1.416,0.010,167936,0.010,167936,5661303,137438953.472,ok
split,1788845566,Tesla_V100-SXM2-16GB,12000,split,fp64,4,4096,10,3,0.022,0.006,125.110,2.011,6.243,1530,1530,877,101.0,108.5,51,none,72.5,0.004,0,-1,0.650,0.000,0.624,0.857,1.274,0.010,167936,0.010,167936,5661303,137438953.472,ok
split,1788845566,Tesla_V100-SXM2-16GB,12000,split,fp32,1,4096,10,3,0.008,0.008,3.300,0.212,427.556,1530,1530,877,190.6,217.4,52,none,91.5,0.020,0,-1,2.399,0.000,42.756,42.963,45.155,0.050,839680,0.050,839680,15953698,3435973836.800,ok
split,1788845567,Tesla_V100-SXM2-16GB,12000,split,fp32,2,4096,10,3,0.016,0.008,6.827,0.220,216.562,1530,1530,877,183.6,200.0,52,none,81.8,0.015,0,-1,5.226,0.000,21.642,23.738,26.867,0.050,839680,0.050,839680,15953698,3435973836.800,ok
split,1788845567,Tesla_V100-SXM2-16GB,12000,split,fp32,3,4096,10,3,0.024,0.008,10.635,0.228,145.346,1530,1530,877,181.1,194.4,52,none,75.5,0.013,0,-1,6.770,0.000,14.535,15.691,21.305,0.050,839680,0.050,839680,15953698,3435973836.800,ok
split,1788845568,Tesla_V100-SXM2-16GB,12000,split,fp32,4,4096,10,3,0.031,0.008,14.646,0.235,110.142,1530,1530,877,177.3,195.3,52,none,76.8,0.013,0,-1,6.688,0.000,10.976,11.318,17.663,0.050,839680,0.050,839680,15953698,3435973836.800,ok
split,1788845568,Tesla_V100-SXM2-16GB,12000,split,fp64,1,4096,10,3,0.006,0.006,3.707,0.238,570.918,1530,1530,877,185.3,216.4,53,none,99.8,0.030,0,-1,6.148,0.000,57.092,57.139,63.239,0.050,839680,0.050,839680,15953698,3435973836.800,ok
split,1788845569,Tesla_V100-SXM2-16GB,12000,split,fp64,2,4096,10,3,0.012,0.006,7.673,0.247,288.970,1530,1530,877,180.9,202.4,53,none,86.4,0.023,0,-1,6.054,0.000,28.844,31.671,34.898,0.050,839680,0.050,839680,15953698,3435973836.800,ok
split,1788845569,Tesla_V100-SXM2-16GB,12000,split,fp64,3,4096,10,3,0.018,0.006,11.928,0.256,194.362,1530,1530,877,175.5,191.1,53,none,77.7,0.020,0,-1,5.717,0.000,19.436,19.722,25.153,0.050,839680,0.050,839680,15953698,3435973836.800,ok
split,1788845570,Tesla_V100-SXM2-16GB,12000,split,fp64,4,4096,10,3,0.023,0.006,16.459,0.265,146.989,1530,1530,877,175.4,193.1,52,none,68.3,0.019,0,-1,6.617,0.000,14.672,14.944,21.288,0.050,839680,0.050,839680,15953698,3435973836.800,ok
split,1788845570,Tesla_V100-SXM2-16GB,12000,split,fp32,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.040,0,0,0,0,0,0,0,0.100,1679360,0.100,1679360,0,0,oom-skip
split,1788845570,Tesla_V100-SXM2-16GB,12000,split,fp32,2,4096,10,3,0.015,0.008,1.773,0.057,909.795,1530,1530,877,183.0,236.9,53,none,95.8,0.030,0,-1,4.158,0.000,90.760,91.320,94.918,0.100,1679360,0.100,1679360,15114240,13743895347.200,ok
split,1788845571,Tesla_V100-SXM2-16GB,12000,split,fp32,3,4096,10,3,0.023,0.008,2.869,0.061,609.078,1530,1530,877,182.1,221.5,54,none,90.7,0.027,0,-1,10.211,0.000,60.775,66.306,70.986,0.100,1679360,0.100,1679360,15114240,13743895347.200,ok
split,1788845572,Tesla_V100-SXM2-16GB,12000,split,fp32,4,4096,10,3,0.030,0.007,4.105,0.066,458.414,1530,1530,877,181.8,218.7,54,none,82.0,0.025,0,-1,12.390,0.000,45.752,46.170,58.142,0.100,1679360,0.100,1679360,15114240,13743895347.200,ok
split,1788845573,Tesla_V100-SXM2-16GB,12000,split,fp64,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.061,0,0,0,0,0,0,0,0.100,1679360,0.100,1679360,0,0,oom-skip
split,1788845573,Tesla_V100-SXM2-16GB,12000,split,fp64,2,4096,10,3,0.012,0.006,2.040,0.066,1185.936,1530,1530,877,182.9,247.9,54,none,95.7,0.045,0,-1,11.117,0.000,118.594,119.292,129.711,0.100,1679360,0.100,1679360,15114240,13743895347.200,ok
split,1788845575,Tesla_V100-SXM2-16GB,12000,split,fp64,3,4096,10,3,0.017,0.006,3.313,0.071,791.005,1530,1530,877,181.1,230.3,54,none,90.2,0.040,0,-1,10.046,0.000,79.101,309.147,89.146,0.100,1679360,0.100,1679360,15114240,13743895347.200,ok
split,1788845577,Tesla_V100-SXM2-16GB,12000,split,fp64,4,4096,10,3,0.023,0.006,4.729,0.076,596.851,1530,1530,877,178.9,222.5,54,none,85.5,0.038,0,-1,11.713,0.000,59.627,60.395,71.340,0.100,1679360,0.100,1679360,15114240,13743895347.200,ok
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp32,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.101,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp32,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.076,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp32,3,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.067,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,oom-skip
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp32,4,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.063,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,oom-skip
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp64,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.151,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp64,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.113,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp64,3,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.101,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,oom-skip
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp64,4,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.094,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,oom-skip
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp32,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.201,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp32,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.151,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp32,3,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.134,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
split,1788845578,Tesla_V100-SXM2-16GB,12000,split,fp32,4,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.126,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
split,1788845579,Tesla_V100-SXM2-16GB,12000,split,fp64,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.302,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
split,1788845579,Tesla_V100-SXM2-16GB,12000,split,fp64,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.227,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
split,1788845579,Tesla_V100-SXM2-16GB,12000,split,fp64,3,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.201,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
split,1788845579,Tesla_V100-SXM2-16GB,12000,split,fp64,4,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.189,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
split,1788845579,Tesla_V100-SXM2-16GB,12000,split,fp32,1,8192,10,3,0.009,0.009,24.841,1.597,125.388,1530,1530,877,214.4,218.8,54,none,67.6,0.016,0,-1,1.549,0.000,12.539,12.178,14.088,0.010,671744,0.010,671744,37578879,1099511627.776,ok
split,1788845579,Tesla_V100-SXM2-16GB,12000,split,fp32,2,8192,10,3,0.017,0.009,49.306,1.585,64.269,1530,1530,877,197.1,216.9,54,none,46.2,0.012,0,-1,5.293,0.000,6.427,6.759,11.720,0.010,671744,0.010,671744,37578879,1099511627.776,ok
split,1788845579,Tesla_V100-SXM2-16GB,12000,split,fp32,3,8192,10,3,0.025,0.008,71.927,1.542,44.808,1530,1530,877,176.1,207.4,54,none,53.7,0.011,0,-1,5.351,0.000,4.407,4.742,9.759,0.010,671744,0.010,671744,37578879,1099511627.776,ok
split,1788845580,Tesla_V100-SXM2-16GB,12000,split,fp32,4,8192,10,3,0.032,0.008,95.825,1.541,34.198,1530,1530,877,168.6,202.5,54,none,48.2,0.010,0,-1,5.406,0.000,3.369,3.508,8.775,0.010,671744,0.010,671744,37578879,1099511627.776,ok
split,1788845580,Tesla_V100-SXM2-16GB,12000,split,fp64,1,8192,10,3,0.006,0.006,25.713,1.654,181.683,1530,1530,877,201.9,208.8,54,none,88.1,0.024,0,-1,2.188,0.000,18.168,17.326,20.356,0.010,671744,0.010,671744,37578879,1099511627.776,ok
split,1788845580,Tesla_V100-SXM2-16GB,12000,split,fp64,2,8192,10,3,0.012,0.006,51.033,1.641,93.128,1530,1530,877,191.4,203.5,54,none,62.9,0.018,0,-1,5.044,0.000,9.313,9.954,14.357,0.010,671744,0.010,671744,37578879,1099511627.776,ok
split,1788845580,Tesla_V100-SXM2-16GB,12000,split,fp64,3,8192,10,3,0.017,0.006,75.033,1.608,64.419,1530,1530,877,177.7,198.5,54,none,56.5,0.016,0,-1,5.841,0.000,6.442,6.302,12.283,0.010,671744,0.010,671744,37578879,1099511627.776,ok
split,1788845580,Tesla_V100-SXM2-16GB,12000,split,fp64,4,8192,10,3,0.022,0.006,100.284,1.612,49.006,1530,1530,877,168.4,194.4,54,none,61.4,0.015,0,-1,4.010,0.000,4.859,5.998,8.869,0.010,671744,0.010,671744,37578879,1099511627.776,ok
split,1788845580,Tesla_V100-SXM2-16GB,12000,split,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.081,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
split,1788845580,Tesla_V100-SXM2-16GB,12000,split,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.061,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
split,1788845580,Tesla_V100-SXM2-16GB,12000,split,fp32,3,8192,10,3,0.021,0.007,4.826,0.103,1280.886,1530,1530,877,188.9,255.3,56,none,92.5,0.054,0,-1,12.188,0.000,127.956,128.158,140.144,0.050,3358720,0.050,3358720,63815680,27487790694.400,ok
split,1788845583,Tesla_V100-SXM2-16GB,12000,split,fp32,4,8192,10,3,0.029,0.007,6.709,0.108,961.503,1530,1530,877,187.0,246.3,56,none,89.2,0.050,0,-1,24.014,0.000,96.112,96.413,120.126,0.050,3358720,0.050,3358720,63815680,27487790694.400,ok
split,1788845584,Tesla_V100-SXM2-16GB,12000,split,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.121,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
split,1788845585,Tesla_V100-SXM2-16GB,12000,split,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.091,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
split,1788845585,Tesla_V100-SXM2-16GB,12000,split,fp64,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.081,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
split,1788845585,Tesla_V100-SXM2-16GB,12000,split,fp64,4,8192,10,3,0.022,0.005,7.702,0.124,1256.233,1530,1530,877,184.4,246.7,56,none,90.4,0.076,0,-1,13.070,0.000,125.591,126.804,138.661,0.050,3358720,0.050,3358720,63815680,27487790694.400,ok
split,1788845587,Tesla_V100-SXM2-16GB,12000,split,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.161,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
split,1788845587,Tesla_V100-SXM2-16GB,12000,split,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.121,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
split,1788845587,Tesla_V100-SXM2-16GB,12000,split,fp32,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.107,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,oom-skip
split,1788845587,Tesla_V100-SXM2-16GB,12000,split,fp32,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.101,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,oom-skip
split,1788845587,Tesla_V100-SXM2-16GB,12000,split,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.242,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
split,1788845587,Tesla_V100-SXM2-16GB,12000,split,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.181,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
split,1788845588,Tesla_V100-SXM2-16GB,12000,split,fp64,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.161,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,oom-skip
split,1788845588,Tesla_V100-SXM2-16GB,12000,split,fp64,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.151,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,oom-skip
split,1788845588,Tesla_V100-SXM2-16GB,12000,split,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.403,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
split,1788845588,Tesla_V100-SXM2-16GB,12000,split,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.302,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
split,1788845588,Tesla_V100-SXM2-16GB,12000,split,fp32,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.269,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
split,1788845588,Tesla_V100-SXM2-16GB,12000,split,fp32,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.252,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
split,1788845589,Tesla_V100-SXM2-16GB,12000,split,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.604,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
split,1788845589,Tesla_V100-SXM2-16GB,12000,split,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.453,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
split,1788845589,Tesla_V100-SXM2-16GB,12000,split,fp64,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.403,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
split,1788845589,Tesla_V100-SXM2-16GB,12000,split,fp64,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.378,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
split,1788845591,Tesla_V100-SXM2-16GB,12000,split,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.805,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
split,1788845591,Tesla_V100-SXM2-16GB,12000,split,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.604,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
split,1788845591,Tesla_V100-SXM2-16GB,12000,split,fp32,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.537,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
split,1788845591,Tesla_V100-SXM2-16GB,12000,split,fp32,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.503,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
split,1788845591,Tesla_V100-SXM2-16GB,12000,split,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.208,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
split,1788845592,Tesla_V100-SXM2-16GB,12000,split,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.906,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
split,1788845592,Tesla_V100-SXM2-16GB,12000,split,fp64,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.805,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
split,1788845593,Tesla_V100-SXM2-16GB,12000,split,fp64,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.755,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
split,1788845594,Tesla_V100-SXM2-16GB,12000,split,fp32,1,16384,10,3,0.007,0.007,14.727,0.947,1201.094,1530,1530,877,203.4,246.6,56,none,100.0,0.065,0,-1,6.393,0.000,120.109,116.721,126.502,0.010,2686976,0.010,2686976,215703122,8796093022.208,ok
split,1788845595,Tesla_V100-SXM2-16GB,12000,split,fp32,2,16384,10,3,0.015,0.007,29.709,0.955,602.639,1530,1530,877,202.8,234.4,56,none,85.5,0.049,0,-1,19.438,0.000,60.264,63.905,79.702,0.010,2686976,0.010,2686976,215703122,8796093022.208,ok
split,1788845596,Tesla_V100-SXM2-16GB,12000,split,fp32,3,16384,10,3,0.022,0.007,44.596,0.956,406.302,1521,1530,877,195.3,223.9,56,none,89.6,0.043,0,-1,17.963,0.000,40.322,42.741,58.285,0.010,2686976,0.010,2686976,215703122,8796093022.208,ok
split,1788845597,Tesla_V100-SXM2-16GB,12000,split,fp32,4,16384,10,3,0.029,0.007,59.976,0.964,305.707,1518,1530,877,197.1,224.1,56,none,82.4,0.040,0,-1,20.003,0.000,30.260,29.652,50.262,0.010,2686976,0.010,2686976,215703122,8796093022.208,ok
split,1788845598,Tesla_V100-SXM2-16GB,12000,split,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.097,0,0,0,0,0,0,0,0.010,2686976,0.010,2686976,0,0,oom-skip
split,1788845598,Tesla_V100-SXM2-16GB,12000,split,fp64,2,16384,10,3,0.011,0.005,32.991,1.061,813.989,1530,1530,877,195.9,235.5,57,none,94.9,0.073,0,-1,8.993,0.000,81.399,78.772,90.392,0.010,2686976,0.010,2686976,215703122,8796093022.208,ok
split,1788845599,Tesla_V100-SXM2-16GB,12000,split,fp64,3,16384,10,3,0.016,0.005,49.895,1.070,544.690,1530,1530,877,192.4,227.4,57,none,89.8,0.065,0,-1,16.673,0.000,54.435,56.210,71.108,0.010,2686976,0.010,2686976,215703122,8796093022.208,ok
split,1788845600,Tesla_V100-SXM2-16GB,12000,split,fp64,4,16384,10,3,0.021,0.005,67.110,1.079,409.785,1530,1530,877,189.4,219.7,57,none,83.8,0.061,0,-1,18.957,0.000,40.926,39.773,59.883,0.010,2686976,0.010,2686976,215703122,8796093022.208,ok
split,1788845601,Tesla_V100-SXM2-16GB,12000,split,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.322,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
split,1788845601,Tesla_V100-SXM2-16GB,12000,split,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.242,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
split,1788845601,Tesla_V100-SXM2-16GB,12000,split,fp32,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.215,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
split,1788845601,Tesla_V100-SXM2-16GB,12000,split,fp32,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.201,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
split,1788845601,Tesla_V100-SXM2-16GB,12000,split,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.483,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
split,1788845601,Tesla_V100-SXM2-16GB,12000,split,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.362,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
split,1788845602,Tesla_V100-SXM2-16GB,12000,split,fp64,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.322,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
split,1788845602,Tesla_V100-SXM2-16GB,12000,split,fp64,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.302,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
split,1788845603,Tesla_V100-SXM2-16GB,12000,split,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.644,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
split,1788845603,Tesla_V100-SXM2-16GB,12000,split,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.483,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
split,1788845603,Tesla_V100-SXM2-16GB,12000,split,fp32,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.430,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
split,1788845603,Tesla_V100-SXM2-16GB,12000,split,fp32,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.403,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
split,1788845603,Tesla_V100-SXM2-16GB,12000,split,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.966,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
split,1788845604,Tesla_V100-SXM2-16GB,12000,split,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.725,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
split,1788845604,Tesla_V100-SXM2-16GB,12000,split,fp64,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.644,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
split,1788845605,Tesla_V100-SXM2-16GB,12000,split,fp64,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.604,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
split,1788845607,Tesla_V100-SXM2-16GB,12000,split,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.611,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
split,1788845607,Tesla_V100-SXM2-16GB,12000,split,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.208,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
split,1788845608,Tesla_V100-SXM2-16GB,12000,split,fp32,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.074,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
split,1788845608,Tesla_V100-SXM2-16GB,12000,split,fp32,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.007,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
split,1788845608,Tesla_V100-SXM2-16GB,12000,split,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,2.416,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
split,1788845609,Tesla_V100-SXM2-16GB,12000,split,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.812,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
split,1788845611,Tesla_V100-SXM2-16GB,12000,split,fp64,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.611,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
split,1788845612,Tesla_V100-SXM2-16GB,12000,split,fp64,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.510,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
split,1788845617,Tesla_V100-SXM2-16GB,12000,split,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,3.221,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
split,1788845617,Tesla_V100-SXM2-16GB,12000,split,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,2.416,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
split,1788845618,Tesla_V100-SXM2-16GB,12000,split,fp32,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,2.148,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
split,1788845618,Tesla_V100-SXM2-16GB,12000,split,fp32,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,2.013,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
split,1788845619,Tesla_V100-SXM2-16GB,12000,split,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,4.832,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
