tag,ts,host,cudart,mode,precision,gpus,S,iters,warmup,agg_tflops,per_gpu_tflops,agg_gbps,pct_peak_bw,wall_ms,sm_mhz_avg,sm_mhz_max,mem_mhz_avg,power_w_avg,power_w_max,temp_c_max,throttle,util_pct_avg,mem_gb_per_gpu,validated,max_rel_err,h2d_ms,d2h_ms,compute_ms,symbolic_ms,e2e_ms,density_a,nnz_a,density_b,nnz_b,nnz_c,flops_theoretical,status
replicas,1785165664,NVIDIA_L40S,12080,replicas,fp64,1,2048,10,3,0.009,0.009,0.616,0.040,1226.494,2520,2520,9001,266.0,275.3,53,none,100.0,0.038,0,-1,5.215,0.000,122.649,132.104,127.865,0.250,1048576,0.250,1048576,4194304,10737418240.000,ok
replicas,1785165666,NVIDIA_L40S,12080,replicas,fp64,2,2048,10,3,0.018,0.009,1.231,0.040,1226.844,2518,2520,9001,238.1,270.6,53,sw_pwr,97.1,0.038,0,-1,5.214,0.000,122.684,132.075,127.899,0.250,1048576,0.250,1048576,8388608,21474836480.000,ok
replicas,1785165668,NVIDIA_L40S,12080,replicas,fp32,1,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.050,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1785165668,NVIDIA_L40S,12080,replicas,fp32,2,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.050,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1785165668,NVIDIA_L40S,12080,replicas,fp64,1,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.076,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1785165668,NVIDIA_L40S,12080,replicas,fp64,2,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.076,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1785165668,NVIDIA_L40S,12080,replicas,fp32,1,4096,10,3,0.016,0.016,55.520,3.570,8.650,2520,2520,9001,246.7,246.7,49,none,91.0,0.004,0,-1,2.203,0.000,0.865,2.915,3.068,0.010,167936,0.010,167936,5661303,137438953.472,ok
replicas,1785165668,NVIDIA_L40S,12080,replicas,fp32,2,4096,10,3,0.031,0.016,108.820,3.499,8.827,0,0,0,0.0,0.0,0,none,0.0,0.004,0,-1,2.196,0.000,0.883,1.854,3.079,0.010,167936,0.010,167936,11322606,274877906.944,ok
replicas,1785165668,NVIDIA_L40S,12080,replicas,fp64,1,4096,10,3,0.014,0.014,71.403,4.592,10.086,2520,2520,9001,235.4,235.4,50,none,91.0,0.006,0,-1,2.253,0.000,1.009,2.948,3.261,0.010,167936,0.010,167936,5661303,137438953.472,ok
replicas,1785165668,NVIDIA_L40S,12080,replicas,fp64,2,4096,10,3,0.028,0.014,147.455,4.741,9.768,0,0,0,0.0,0.0,0,none,0.0,0.006,0,-1,2.253,0.000,0.975,2.934,3.228,0.010,167936,0.010,167936,11322606,274877906.944,ok
replicas,1785165669,NVIDIA_L40S,12080,replicas,fp32,1,4096,10,3,0.023,0.023,9.262,0.596,152.357,2520,2520,9001,224.8,226.7,53,none,100.0,0.020,0,-1,0.992,0.000,15.236,15.106,16.228,0.050,839680,0.050,839680,15953698,3435973836.800,ok
replicas,1785165669,NVIDIA_L40S,12080,replicas,fp32,2,4096,10,3,0.045,0.023,18.492,0.595,152.619,2512,2520,9001,205.8,253.4,54,sw_pwr,55.1,0.020,0,-1,8.951,0.000,15.262,18.049,24.213,0.050,839680,0.050,839680,31907396,6871947673.600,ok
replicas,1785165669,NVIDIA_L40S,12080,replicas,fp64,1,4096,10,3,0.011,0.011,6.886,0.443,307.345,2515,2520,9001,254.7,269.0,53,sw_pwr,97.6,0.030,0,-1,5.016,0.000,30.735,34.382,35.751,0.050,839680,0.050,839680,15953698,3435973836.800,ok
replicas,1785165669,NVIDIA_L40S,12080,replicas,fp64,2,4096,10,3,0.022,0.011,13.746,0.442,307.933,2520,2520,9001,236.7,297.4,53,none,94.2,0.030,0,-1,5.017,0.000,30.793,34.403,35.810,0.050,839680,0.050,839680,31907396,6871947673.600,ok
replicas,1785165670,NVIDIA_L40S,12080,replicas,fp32,1,4096,10,3,0.012,0.012,1.242,0.080,1190.643,2518,2520,9001,279.3,289.2,54,sw_pwr,100.0,0.040,0,-1,14.778,0.000,119.064,124.233,133.843,0.100,1679360,0.100,1679360,15114240,13743895347.200,ok
replicas,1785165672,NVIDIA_L40S,12080,replicas,fp32,2,4096,10,3,0.023,0.012,2.481,0.080,1191.934,2513,2520,9001,240.2,281.9,55,sw_pwr,95.3,0.040,0,-1,15.825,0.000,119.193,127.693,135.019,0.100,1679360,0.100,1679360,30228480,27487790694.400,ok
replicas,1785165674,NVIDIA_L40S,12080,replicas,fp64,1,4096,10,3,0.008,0.008,1.342,0.086,1652.312,2502,2520,9001,256.7,273.6,54,sw_pwr,100.0,0.061,0,-1,8.986,0.000,165.231,446.600,174.217,0.100,1679360,0.100,1679360,15114240,13743895347.200,ok
replicas,1785165676,NVIDIA_L40S,12080,replicas,fp64,2,4096,10,3,0.017,0.008,2.683,0.086,1652.811,2508,2520,9001,247.9,278.7,54,sw_pwr,94.4,0.061,0,-1,8.983,0.000,165.281,176.593,174.264,0.100,1679360,0.100,1679360,30228480,27487790694.400,ok
replicas,1785165679,NVIDIA_L40S,12080,replicas,fp32,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.101,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1785165679,NVIDIA_L40S,12080,replicas,fp32,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.101,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1785165679,NVIDIA_L40S,12080,replicas,fp64,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.151,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1785165679,NVIDIA_L40S,12080,replicas,fp64,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.151,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1785165679,NVIDIA_L40S,12080,replicas,fp32,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.201,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1785165679,NVIDIA_L40S,12080,replicas,fp32,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.201,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1785165679,NVIDIA_L40S,12080,replicas,fp64,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.302,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1785165679,NVIDIA_L40S,12080,replicas,fp64,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.302,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1785165679,NVIDIA_L40S,12080,replicas,fp32,1,8192,10,3,0.018,0.018,50.353,3.238,61.858,2520,2520,9001,173.6,188.0,51,none,49.0,0.016,0,-1,0.847,0.000,6.186,5.603,7.033,0.010,671744,0.010,671744,37578879,1099511627.776,ok
replicas,1785165679,NVIDIA_L40S,12080,replicas,fp32,2,8192,10,3,0.035,0.018,100.531,3.233,61.966,2520,2520,9001,161.1,178.1,52,none,41.9,0.016,0,-1,6.733,0.000,6.197,7.715,12.930,0.010,671744,0.010,671744,75157758,2199023255.552,ok
replicas,1785165680,NVIDIA_L40S,12080,replicas,fp64,1,8192,10,3,0.014,0.014,60.526,3.892,77.185,2520,2520,9001,186.1,189.7,55,none,75.0,0.024,0,-1,3.800,0.000,7.719,8.727,11.518,0.010,671744,0.010,671744,37578879,1099511627.776,ok
replicas,1785165680,NVIDIA_L40S,12080,replicas,fp64,2,8192,10,3,0.028,0.014,121.091,3.894,77.159,2520,2520,9001,162.6,184.0,55,none,76.5,0.024,0,-1,4.387,0.000,7.716,6.728,12.103,0.010,671744,0.010,671744,75157758,2199023255.552,ok
replicas,1785165680,NVIDIA_L40S,12080,replicas,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.081,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,error
replicas,1785165680,NVIDIA_L40S,12080,replicas,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.081,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,error
replicas,1785165681,NVIDIA_L40S,12080,replicas,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.121,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
replicas,1785165681,NVIDIA_L40S,12080,replicas,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.121,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
replicas,1785165681,NVIDIA_L40S,12080,replicas,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.161,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1785165681,NVIDIA_L40S,12080,replicas,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.161,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1785165681,NVIDIA_L40S,12080,replicas,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.242,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1785165681,NVIDIA_L40S,12080,replicas,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.242,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1785165681,NVIDIA_L40S,12080,replicas,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.403,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1785165681,NVIDIA_L40S,12080,replicas,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.403,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1785165681,NVIDIA_L40S,12080,replicas,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.604,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1785165682,NVIDIA_L40S,12080,replicas,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.604,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1785165682,NVIDIA_L40S,12080,replicas,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.805,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1785165682,NVIDIA_L40S,12080,replicas,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.805,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1785165682,NVIDIA_L40S,12080,replicas,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.208,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1785165682,NVIDIA_L40S,12080,replicas,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.208,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1785165683,NVIDIA_L40S,12080,replicas,fp32,1,16384,10,3,0.020,0.020,41.032,2.639,431.083,2433,2460,9001,175.7,219.3,55,sw_pwr,91.1,0.065,0,-1,3.232,0.000,43.108,38.605,46.340,0.010,2686976,0.010,2686976,215703122,8796093022.208,ok
replicas,1785165683,NVIDIA_L40S,12080,replicas,fp32,2,16384,10,3,0.041,0.020,81.947,2.635,431.699,2450,2505,9001,237.7,322.9,56,sw_pwr,82.5,0.065,0,-1,24.905,0.000,43.170,42.591,68.075,0.010,2686976,0.010,2686976,431406244,17592186044.416,ok
replicas,1785165684,NVIDIA_L40S,12080,replicas,fp64,1,16384,10,3,0.012,0.012,37.461,2.409,708.236,2509,2520,9001,322.2,332.2,56,sw_pwr,100.0,0.097,0,-1,14.179,0.000,70.824,71.205,85.003,0.010,2686976,0.010,2686976,215703122,8796093022.208,ok
replicas,1785165685,NVIDIA_L40S,12080,replicas,fp64,2,16384,10,3,0.025,0.012,74.916,2.409,708.296,2515,2520,9001,262.8,312.7,57,sw_pwr,99.8,0.097,0,-1,14.175,0.000,70.830,70.949,85.005,0.010,2686976,0.010,2686976,431406244,17592186044.416,ok
replicas,1785165686,NVIDIA_L40S,12080,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.322,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1785165686,NVIDIA_L40S,12080,replicas,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.322,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1785165687,NVIDIA_L40S,12080,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.483,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1785165687,NVIDIA_L40S,12080,replicas,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.483,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1785165687,NVIDIA_L40S,12080,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.644,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1785165687,NVIDIA_L40S,12080,replicas,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.644,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1785165687,NVIDIA_L40S,12080,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.966,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1785165687,NVIDIA_L40S,12080,replicas,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.966,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1785165688,NVIDIA_L40S,12080,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.611,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1785165688,NVIDIA_L40S,12080,replicas,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.611,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1785165688,NVIDIA_L40S,12080,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,2.416,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1785165689,NVIDIA_L40S,12080,replicas,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,2.416,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1785165690,NVIDIA_L40S,12080,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,3.221,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1785165691,NVIDIA_L40S,12080,replicas,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,3.221,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1785165691,NVIDIA_L40S,12080,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,4.832,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1785165692,NVIDIA_L40S,12080,replicas,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,4.832,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
